REFUSE_AREA,NEW_ROUTE_ID,Residual_Week,Residual_Day,Recylcing_Week,Recycling_Day,Glass_Week,Glass_Day,Column1,Column2,Postcode,FULL_ADDRESS,NOTE,Column3
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8RJ,"GLASVAAR FARM, FORD, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8QE,"KILBRIDE FARM COTTAGE, KILMICHAEL GLASSARY, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8QE,"KILBRIDE FARM, KILMICHAEL GLASSARY, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8QE,"KILLINOCHONOCH FARM(FLAT), KILMICHAEL GLASSARY, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8QE,"KILLINOCHONOCH FARMHOUSE, KILMICHAEL GLASSARY, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8QE,"KILLINOCHONOCH HILL, KILMICHAEL GLASSARY, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8QE,"KILLINOCHONOCH LOWER COT, KILMICHAEL GLASSARY, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8RQ,"KILMARTIN CASTLE, KILMARTIN, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8RQ,"LAGGAN HOUSE, KILMARTIN, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8QE,"LARACH, KILMICHAEL GLASSARY, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8QE,"LENNOX COT KILLINOCHONOCH, KILMICHAEL GLASSARY, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8QS,"LOCH BEAG AIRDS, CRAIGNISH, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8QE,"LONG WALK COTTAGE BALLYMEANOCH, KILMICHAEL GLASSARY, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8RQ,"MELDRUM HOUSE, KILMARTIN, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8QE,"MILLARS COTTAGE RHUDLE, KILMICHAEL GLASSARY, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8RQ,"OLD POLTALLOCH, KILMARTIN, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8RQ,"ORMAIG, KILMARTIN, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8QE,"RHUDLE FARM, KILMICHAEL GLASSARY, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8QE,"RHUDLE MILL, KILMICHAEL GLASSARY, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8RQ,"ROWAN COTTAGE, KILMARTIN, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8RQ,"SHIRVAN COTTAGE, KILMARTIN, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8RQ,"SONA HOUSE, KILMARTIN, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8RJ,"STRONESKAR, FORD, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8RQ,"TAIGH MOHR LAGGAN WOOD, KILMARTIN, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8RQ,"TAIGH-MHOR-CREAGANTERVE, KILMARTIN, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8QS,"THE CLOCKHOUSE, CRAIGNISH, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8QE,"THE DAIRY KILLINOCHNOCH, KILMICHAEL GLASSARY, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8QS,"THE GARDEN COTTAGE, CRAIGNISH, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8QA,"THE KENNELS KILLINOCHNOCH, KILMICHAEL GLASSARY, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8RQ,"THE LODGE, KILMARTIN, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8RQ,"THE OLD MANSE, KILMARTIN, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8QS,"THE PINK HOUSE, CRAIGNISH, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8QS,"THE WALLED GARDEN, CRAIGNISH, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8RQ,"TIBERTICH, KILMARTIN, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8RQ,"TIGH NA ALTRUIM, KILMARTIN, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8RJ,"TIGH NA CREAG STRONESKAR, FORD, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8QE,"TIGH NA FHADA DUNADD, KILMICHAEL GLASSARY, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8QE,"TIGH NA SRUTHAIN, KILMICHAEL GLASSARY, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8RN,"TORMOD, KILMARTIN, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8RQ,"TURSACHAN, KILMARTIN, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8RQ,"UPPER LARGIE, KILMARTIN, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8RQ,"WESTWOOD, KILMARTIN, LOCHGILPHEAD",,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8HY,,,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8JA,,,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8QF,,,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8QG,,,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8QH,,,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8QJ,,,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8QN,,,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8QP,,,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8QQ,,,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8QR,,,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8QW,,,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8RE,,,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8RG,,,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8RH,,,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8SF,,,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8SG,,,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8SU,,,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8UA,,,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8UB,,,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8UN,,,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8US,,,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8UU,,,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8UW,,,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA31 8WH,,,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA34 4XA,,,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA34 4XB,,,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA34 4XD,,,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA34 4XF,,,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA34 4XH,,,7.30 am
MA,MA03,1,Wednesday,2,Thursday,,,,,PA34 4XQ,,,7.30 am
MA,MA04,3,Tuesday,2,Tuesday,,,,,PA31 8RU,All addresses at this postcode except those listed below,,7.30 am
MA,MA04,3,Tuesday,2,Tuesday,,,,,PA31 8SD,All addresses at this postcode except those listed below,,7.30 am
MA,MA04,3,Tuesday,2,Tuesday,,,,,PA31 8SD,"BIRKHILL, LOCHGAIR, LOCHGILPHEAD",,7.30 am
MA,MA04,3,Tuesday,2,Tuesday,,,,,PA31 8SD,"BRUACHAN, LOCHGAIR, LOCHGILPHEAD",,7.30 am
MA,MA04,3,Tuesday,2,Tuesday,,,,,PA31 8SD,"CHERRYTREES, LOCHGAIR, LOCHGILPHEAD",,7.30 am
MA,MA04,3,Tuesday,2,Tuesday,,,,,PA31 8SD,"FASCADALE, LOCHGAIR, LOCHGILPHEAD",,7.30 am
MA,MA04,3,Tuesday,2,Tuesday,,,,,PA31 8RU,"LINGERTON LODGE, KILMORY, LOCHGILPHEAD",,7.30 am
MA,MA04,3,Tuesday,2,Tuesday,,,,,PA31 8SD,"ORRAN, LOCHGAIR, LOCHGILPHEAD",,7.30 am
MA,MA04,3,Tuesday,2,Tuesday,,,,,PA31 8SD,"SHIRA, LOCHGAIR, LOCHGILPHEAD",,7.30 am
MA,MA04,3,Tuesday,2,Tuesday,,,,,PA31 8SD,"TALISKER, LOCHGAIR, LOCHGILPHEAD",,7.30 am
MA,MA04,3,Tuesday,2,Tuesday,,,,,PA31 8RR,,,7.30 am
MA,MA04,3,Tuesday,2,Tuesday,,,,,PA31 8RY,,,7.30 am
MA,MA04,3,Tuesday,2,Tuesday,,,,,PA31 8RZ,,,7.30 am
MA,MA04,3,Tuesday,2,Tuesday,,,,,PA31 8SA,,,7.30 am
MA,MA04,3,Tuesday,2,Tuesday,,,,,PA31 8SB,,,7.30 am
MA,MA04,3,Tuesday,2,Tuesday,,,,,PA31 8SE,,,7.30 am
MA,MA04,3,Tuesday,2,Tuesday,,,,,PA31 8UG,,,7.30 am
MA,MA04,3,Tuesday,2,Tuesday,,,,,PA31 8UJ,,,7.30 am
MA,MA04,3,Tuesday,2,Tuesday,,,,,PA31 8UR,,,7.30 am
MA,MA04,3,Tuesday,2,Tuesday,,,,,PA32 8YB,,,7.30 am
MA,MA04,3,Tuesday,2,Tuesday,,,,,PA32 8YD,,,7.30 am
MA,MA04,3,Tuesday,2,Tuesday,,,,,PA32 8YE,,,7.30 am
MA,MA04,3,Tuesday,2,Tuesday,,,,,PA32 8YF,,,7.30 am
MA,MA04,3,Tuesday,2,Tuesday,,,,,PA32 8YG,,,7.30 am
MA,MA04,3,Tuesday,2,Tuesday,,,,,PA32 8YN,,,7.30 am
MA,MA04,3,Tuesday,2,Tuesday,,,,,PA32 8YQ,,,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"1 POWDERMILLS, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"3 POWDERMILLS, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,All addresses at this postcode except those listed below,,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"ALLTAN DUBH, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"BIENN GHLAS, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"BRIDGE COTTAGE, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"BURNSIDE COTTAGE, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"BURNSIDE, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"DUNLEACANN, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"FASGADH LOWER GOATFIELD, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"FYNEVIEW, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"GOATFIELD COTTAGE, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"GORDON COTTAGE GOATFIELD, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"INVERLECKAN, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"LILYDALE COTTAGE, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"LOCHVIEW COTTAGE, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"LOWER GOATFIELD, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"MO-DHOCHAIS COTTAGE, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"OAK TREE COTT GOATFIELD, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"OLD STABLE HSE L GOATF'LD, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"PAIRC A'MHOIRICH, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"PLOUGHMANS COTTAGE, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"POWDERMILLS NO 2, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"POWDERMILLS, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"REDWOOD LODGE, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"ROSEBANK, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"SEA VIEW, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"SHORE COTTAGE, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"SNAMHADH AIR, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"SOUTH CRALECKAN, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"TAIGH-AN-UILLT, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"THE BROCH POWDERMILLS, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"THE CRYSTAL PALACE, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"THE GREEN, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"TIGH-NA-RATHAID, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"TIR NO CHRIDHE, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XN,"WHITEHAVEN QUARRY ROAD, FURNACE, INVERARAY",,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XP,,,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XR,,,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XS,,,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XU,,,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XW,,,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XX,,,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XY,,,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8XZ,,,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8YA,,,7.30 am
MA,MA05,3,Tuesday,2,Wednesday,,,,,PA32 8YP,,,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"1ST CRUACH, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"1ST ERSKINE, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"1ST TOP FLAT DRIMPARK, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"4 WEEM FLATS, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8JN,"59 LOCHNELL STREET, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8JN,"59A LOCHNELL STREET, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8JN,"59B LOCHNELL STREET, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8JN,"59C LOCHNELL STREET, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8JN,"59D LOCHNELL STREET, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8JN,"61 LOCHNELL STREET, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8JN,"61A LOCHNELL STREET, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8JN,"61B LOCHNELL STREET, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8JN,"61C LOCHNELL STREET, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8JN,"61D LOCHNELL STREET, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8JN,"61E LOCHNELL STREET, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"ACHNASHEE, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8JN,All addresses at this postcode except those listed below,,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"ANNFIELD, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"ARDLUSSA COTTAGE, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"ARDLUSSA, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"ARDNAHERIR, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"BAPTIST MANSE, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"BRANXHOLME, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"CAIRNSMORE, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"CRAIGDENE, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"DUNARDRY, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"DUNIRA, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"EDGEHILL, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"FLAT 1/1, WEEM FLATS, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"FLAT GROUND/1, WEEM FLATS, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"FLAT GROUND/2, WEEM FLATS, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"FREE CHURCH MANSE, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"GLENMARTIN, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"GR CRUACH, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"GR ERSKINE, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"GR MANSEFIELD, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"INVERSHUNA, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"LAURISTON, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"LOWER VILLA DRIMPARK, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"MISTY LAW, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"SPRINGFIELD, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"STRONVAY, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"SUCCOTH, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"SUILVEN, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"THE BEECHES, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"THE MANSE, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"UPPER MANSEFIELD, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"WEEM HOUSE, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"WESTRAY, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QZ,"WILLOWBANK, MANSE BRAE, LOCHGILPHEAD",,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8JL,,,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8JR,,,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8JS,,,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8JT,,,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8JU,,,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8JW,,,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8NP,,,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8NR,,,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8NW,,,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QX,,,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8QY,,,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8SY,,,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8SZ,,,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8TB,,,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8TE,,,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8TF,,,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8TN,,,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8TP,,,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8TQ,,,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8TS,,,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8TT,,,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8TW,,,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8TX,,,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8TZ,,,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8ZR,,,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8ZS,,,7.30 am
MA,MA06,2,Thursday,1,Thursday,,,,,PA31 8ZT,,,7.30 am
MA,MA07,2,Thursday,2,Tuesday,,,,,PA29 6UD,"1 QUAY HOUSE STUDIOS, HARBOUR STREET, TARBERT",,7.30 am
MA,MA07,2,Thursday,2,Tuesday,,,,,PA29 6UD,"3 QUAY HOUSE STUDIOS, HARBOUR STREET, TARBERT",,7.30 am
MA,MA07,2,Thursday,2,Tuesday,,,,,PA29 6UD,"4 QUAY HOUSE STUDIOS, HARBOUR STREET, TARBERT",,7.30 am
MA,MA07,2,Thursday,2,Tuesday,,,,,PA29 6UD,All addresses at this postcode except those listed below,,7.30 am
